song,artist,genre
Yessiree,Linda Scott,
Roly Poly,Joey Dee,Rock
I'll See You In My Dreams,Pat Boone,Pop
Guitar Boogie Shuffle Twist,The Virtues,
Stardust,Frank Sinatra,Jazz
The Wonderful World Of The Young,Andy Williams,Pop
The Cajun Queen,Jimmy Dean,Country
To A Sleeping Beauty,Jimmy Dean,Country
Lizzie Borden,The Chad Mitchell Trio,
That's My Pa,Sheb Wooley,
What's So Good About Good-by,The Miracles,
Mashed Potatoes,Steve Alaimo,
Bermuda,Linda Scott,
Summertime,Rick Nelson,
Teen Queen Of The Week,Freddy Cannon,Rock
Duchess Of Earl,Pearlettes,
The Moon Was Yellow,Frank Sinatra,Pop
Can't Help Falling In Love,Elvis Presley,Pop
Chattanooga Choo Choo,Floyd Cramer,Country
Town Without Pity,Gene Pitney,Pop
The Greatest Hurt,Jackie Wilson,
Irresistible You,Bobby Darin,
Ecstasy,Ben E. King,Rock
Dreamy Eyes,Johnny Tillotson,Pop
B'wa Nina,The Tokens,
Shadrack,Brook Benton,Classical
Surfer's Stomp,The Marketts,Rock
She's Everything,Ral Donner,Pop
Pictures In The Fire,Pat Boone,Pop
Blue Water Line,The Brothers Four,Pop
Lose Her,Bobby Rydell,
Tears And Laughter,Dinah Washington,Jazz
Do You Know How To Twist,Hank Ballard,Rock
Ida Jane,Fats Domino,Rock
Baby It's Cold Outside,Ray Charles,R&B
"Aw Shucks, Hush Your Mouth",Jimmy Reed,Rock
My Melancholy Baby,The Marcels,
Letter Full Of Tears,Gladys Knight,R&B
Bandit Of My Dreams,Eddie Hodges,
Let Me Call You Sweetheart,Timi Yuro,Pop
Oliver Twist,Rod McKuen,Folk
Love Is The Sweetest Thing,Saverio Saridis,
"I Surrender, Dear",Aretha Franklin,R&B
Joey Baby,Anita,
 Stomp,The Stompers,Jazz
Multiplication,Bobby Darin,Pop
Run To Him,Bobby Vee,Rock
When I Fall In Love,The Lettermen,Pop
If You Gotta Make A Fool Of Somebody,James Ray,R&B
So Deep,Brenda Lee,
The Birth Of The Beat,Sandy Nelson,
Midnight,Johnny Gibson,Rock
"Shimmy, Shimmy Walk, Part 1",The Megatons,
It's Magic,The Platters,R&B
I Can't Say Goodbye,Bobby Vee,
Popeye Joe,Ernie K-Doe,
Do-Re-Mi,Lee Dorsey,
Twist-Her,Bill Black's Combo,R&B
Let There Be Drums,Sandy Nelson,Rock
Walk On By,Leroy Van Dyke,Country
"Happy Birthday, Sweet Sixteen",Neil Sedaka,Pop
Unchain My Heart,Ray Charles,
Happy Jose,Jack Ross,
Dear Ivan,Jimmy Dean,Country
Go On Home,Patti Page,Pop
Funny How Time Slips Away,Jimmy Elledge,Pop
The Majestic,Dion,Pop
What's The Reason,Bobby Edwards,
Strange,Patsy Cline,Country
Grow Closer Together,The Impressions,Pop
Goodbye Cruel World,James Darren,Rock
Pocketful Of Miracles,Frank Sinatra,Jazz
Turn On Your Love Light,Bobby Bland,
Poor Fool,Ike,
When The Boy In Your Arms,Connie Francis,Pop
Small Sad Sam,Phil McLean,
Flying Circle,Frank Slay,
Please Mr. Postman,The Marvelettes,R&B
I Could Have Loved You So Well,Ray Peterson,Pop
A Little Too Much,Clarence Henry,
Let's Go,Floyd Cramer,
Rough Lover,Aretha Franklin,R&B
Sugar Babe,Buster Brown,Rock
Rock-A-Hula Baby,Elvis Presley,Rock
Maria,Roger Williams,Country
Let's Twist Again,Chubby Checker,Pop
There's No Other,The Crystals,Pop
I Don't Know Why,Linda Scott,
Moon River,Jerry Butler,R&B
There'll Be No Next Time,Jackie Wilson,Rock
Tears From An Angel,Troy Shondell,
Twistin' All Night Long,Danny,Rock
A Little Bitty Tear,Wanda Jackson,Country
Tequila Twist,The Champs,
Revenge,Brook Benton,Classical
Jambalaya,Fats Domino,Rock
Gypsy Woman,The Impressions,R&B
'Til,The Angels,Pop
Walkin' With My Angel,Bobby Vee,Rock
Let's Go Trippin',Dick Dale,Pop
Just Got To Know,Jimmy McCracklin,Rock
I Told The Brook,Marty Robbins,Jazz
The Door Is Open,Tommy Hunt,
Portrait Of A Fool,Conway Twitty,
Little Altar Boy,Vic Dana,
Hey! Little Girl,Del Shannon,Rock
Johnny Will,Pat Boone,Pop
"Turn Around, Look At Me",Glen Campbell,Country
Up A Lazy River,Si Zentner,Jazz
Your Ma Said You Cried In Your Sleep Last Night,Kenny Dino,
But On The Other Hand Baby,Ray Charles,
Big Bad John,Jimmy Dean,Country
I Need Some One,The Belmonts,
The Lost Penny,Brook Benton,
Room Full Of Tears,The Drifters,
The Basie Twist,Count Basie,
A Sunday Kind Of Love,Jan,
Tonight,Ferrante,Films/Games
"Well, I Told You",The Chantels,
Just Out Of Reach,Solomon Burke,Country
The Gypsy Rover,The Highwaymen,Folk
Baby's First Christmas,Connie Francis,Kids
Pop Goes The Weasel,Anthony Newley,Pop
Unsquare Dance,The Dave Brubeck Quartet,Jazz
Island In The Sky,Troy Shondell,
Searching,Jack Eubanks,
The Comancheros,Claude King,Country
Lonesome Number One,Don Gibson,Country
Fool #1,Brenda Lee,
Soothe Me,Sims Twins,
I Understand,The G-Clefs,Pop
Language Of Love,John D. Loudermilk,
Please Come Home For Christmas,Charles Brown,R&B
Maria,Johnny Mathis,Pop
It's All Because,Linda Scott,
Crazy,Patsy Cline,Country
Pushin' Your Luck,Sleepy King,
The Twist,Ernie Freeman,
The Waltz You Saved For Me,Ferlin Husky,
The Little Drummer Boy,The Jack Halloran Singers,
Motorcycle,Tico,Rock
Drown In My Own Tears,Don Shirley,Pop
Runaround Sue,Dion,Rock
September In The Rain,Dinah Washington,
Bristol Stomp,The Dovells,Jazz
Heartaches,The Marcels,Rock
Tower Of Strength,Gene McDaniels,Pop
Twistin' U.S.A.,Chubby Checker,Pop
The Peppermint Twist,Danny Peppermint,
Free Me,Johnny Preston,Pop
Santa & The Touchables,Dickie Goodman,Films/Games
Ev'rybody's Cryin',Jimmie Beaumont,
The Fly,Chubby Checker,R&B
You're The Reason,Bobby Edwards,Country
In The Middle Of A Heartache,Wanda Jackson,Country
It's Too Soon To Know,Etta James,Rock
Three Steps From The Altar,Shep,
"Never, Never",The Jive Five,R&B
Tennessee Flat-Top Box,Johnny Cash,Country
Seven Day Fool,Etta James,Rock
Everybody's Gotta Pay Some Dues,The Miracles,Pop
You Don't Have To Be A Tower Of Strength,Gloria Lynne,
I Love How You Love Me,The Paris Sisters,Pop
This Time,Troy Shondell,Rock
A Wonder Like You,Rick Nelson,
I Wanna Thank You,Bobby Rydell,
Tonight,Eddie Fisher,
Foot Stomping - Part 1,The Flares,Pop
Smile,Timi Yuro,Rock
"God, Country And My Baby",Johnny Burnette,
I Hear You Knocking,Fats Domino,Rock
Sometime,Gene Thomas,
Happy Times,Tony Orlando,
Losing Your Love,Jim Reeves,
 What I Feel In My Heart,Jim Reeves,Country
She Really Loves You,Timi Yuro,
Sad Movies,Sue Thompson,Pop
Hit The Road Jack,Ray Charles,R&B
Everlovin',Rick Nelson,
Rock-A-Bye Your Baby With A Dixie Melody,Aretha Franklin,R&B
Let's Get Together,Hayley Mills,
Ya Ya,Lee Dorsey,R&B
I Cried My Last Tear,Ernie K-Doe,Oldschool R&B
A Certain Girl,Ernie K-Doe,R&B
Danny Boy,Andy Williams,Pop
What A Walk,Bobby Lewis,
You're Following Me,Perry Como,
It Do Me So Good,Ann-Margret,Pop
Walkin' Back To Happiness,Helen Shapiro,Pop
Crying,Roy Orbison,Pop
Under The Moon Of Love,Curtis Lee,Rock
Anybody But Me,Brenda Lee,
Candy Man,Roy Orbison,Pop
Big John,The Shirelles,Pop
The Way I Am,Jackie Wilson,
Take Five,The Dave Brubeck Quartet,Jazz
On Bended Knees,Clarence Henry,
My Heart Belongs To Only You,Jackie Wilson,
The Bridge Of Love,Joe Dowell,Pop
The Way You Look Tonight,The Lettermen,Pop
Blue Moon,The Ventures,
I'll Be Seeing You,Frank Sinatra,Jazz
I'll Never Stop Wanting You,Brian Hyland,
I Wonder,The Pentagons,
Steps 1 And 2,Jack Scott,
Greetings,Valadiers,Pop
Young Boy Blues,Ben E. King,R&B
Sweets For My Sweet,The Drifters,
 Dreamboat,Connie Francis,Pop
So Long Baby,Del Shannon,Country
Please Don't Go,Ral Donner,
School Is In,Gary U.S. Bonds,
What A Party,Fats Domino,
I Really Love You,The Stereos,Rock
Mexico,Bob Moore,Rock
For Me And My Gal,Freddy Cannon,
Somewhere Along The Way,Steve Lawrence,Pop
Stick Shift,Duals,
Love I Found You,The Spinners,R&B
Don't Blame Me,The Everly Brothers,Pop
Look In My Eyes,The Chantels,Pop
You Must Have Been A Beautiful Baby,Bobby Darin,
Take Good Care Of My Baby,Bobby Vee,Rock
Little Sister,Elvis Presley,Pop
Morning After,Mar-Keys,
Bright Lights Big City,Jimmy Reed,Rock
Come September,Billy Vaughn,Films/Games
Fly By Night,Andy Williams,
The Door To Paradise,Bobby Rydell,
Hollywood,Connie Francis,Pop
The Mountain's High,Dick,Rock
My True Story,The Jive Five,Pop
Movin',Bill Black's Combo,
 His Latest Flame,Elvis Presley,Pop
Missing You,Ray Peterson,Pop
Berlin Melody,Billy Vaughn,
Your Last Goodbye,Floyd Cramer,Country
It's Gonna Work Out Fine,Ike,
It's Your World,Marty Robbins,Country
Human,Tommy Hunt,R&B
Sad Movies,The Lennon Sisters,
Broken Heart And A Pillow Filled With Tears,Patti Page,Pop
Just Because,The McGuire Sisters,
It's Just A House Without You,Brook Benton,R&B
 The Great Impostor,The Fleetwoods,
One Track Mind,Bobby Lewis,Pop
Bless You,Tony Orlando,Pop
Michael,The Highwaymen,Folk
Without You,Johnny Tillotson,Rock
The Astronaut,Jose Jimenez,
Don't Get Around Much Anymore,The Belmonts,Pop
Don't Cry No More,Bobby Bland,Rock
Tonight I Won't Be There,Adam Wade,
Backtrack,Faron Young,Country
Why Not Now,Matt Monro,
Who Put The Bomp,Barry Mann,
Here Comes The Night,Ben E. King,Rock
Let True Love Begin,Nat King Cole,Pop
More Money For You And Me,The Four Preps,Pop
Wasn't The Summer Short?,Johnny Mathis,
Muskrat,The Everly Brothers,Pop
I Apologize,Timi Yuro,Pop
Who Can I Count On,Patsy Cline,Country
Does Your Chewing Gum Lose It's Flavor,Lonnie Donegan,Rock
Let Me Belong To You,Brian Hyland,
Water Boy,Don Shirley Trio,Pop
Big Cold Wind,Pat Boone,
When We Get Married,The Dreamlovers,R&B
You Don't Know What It Means,Jackie Wilson,
Back To The Hop,Danny,
Rockin' Bicycle,Fats Domino,Rock
Late Date,The Parkays,
Guilty Of Loving You,Jerry Fuller,
Make Believe Wedding,The Castells,
A Little Bit Of Soap,The Jarmels,
Hurt,Timi Yuro,Pop
Wooden Heart,Joe Dowell,Pop
I Wake Up Crying,Chuck Jackson,R&B
I Just Don't Understand,Ann-Margret,Pop
Sweet Little You,Neil Sedaka,Pop
Cinderella,Paul Anka,Pop
For Sentimental Reasons,The Cleftones,
Frankie And Johnny,Brook Benton,R&B
Lover's Island,The Blue Jays,Rock
Kissin' On The Phone,Paul Anka,Pop
Riders In The Sky,Lawrence Welk His Orchestra,
Laugh,The Velvets,
Honky Train,Bill Black's Combo,R&B
Hang On,Floyd Cramer,Country
Image - Part 1,Hank Levine,Alternative
Last Night,Mar-Keys,R&B
School Is Out,Gary U.S. Bonds,
Don't Bet Money Honey,Linda Scott,
I Fall To Pieces,Patsy Cline,Country
Amor,Ben E. King,R&B
Let The Four Winds Blow,Fats Domino,Rock
Juke Box Saturday Night,Nino,
Magic Moon,The Rays,Pop
"Music, Music, Music",The Sensations,R&B
Magic Is The Night,Kathy Young,
"True, True Love",Frankie Avalon,
Pocketful Of Rainbows,Deane Hawley,
Linda,Adam Wade,
Impossible,Gloria Lynne,Pop
You Don't Know What You've Got,Ral Donner,
Years From Now,Jackie Wilson,
Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant T,Ray Stevens,
As If I Didn't Know,Adam Wade,Oldschool R&B
Tossin' And Turnin',Bobby Lewis,Rock
Wizard Of Love,The Ly - Dells,
Every Breath I Take,Gene Pitney,
Nag,The Halos,Pop
Baby You're So Fine,Mickey,
My Blue Heaven,Duane Eddy,
A Little Dog Cried,Jimmie Rodgers,Pop
I Don't Like It Like That,The Bobbettes,Pop
Roll Over Beethoven,The Velaires,Rock
Summer Souvenirs,Karl Hammel,
Faraway Star,The Chordettes,Pop
It's All Right,Sam Cooke,R&B
Johnny Willow,Fred Darian,
I'll Never Smile Again,The Platters,R&B
"Don't Cry, Baby",Etta James,Pop
"I Like It Like That, Part 1",Chris Kenner,
Sea Of Heartbreak,Don Gibson,Country
I Dreamed Of A Hill-Billy Heaven,Tex Ritter,
Transistor Sister,Freddy Cannon,
Night Train,Richard Hayman,
My Dream Come True,Jack Scott,
Keep On Dancing,Hank Ballard,Pop
Take My Love,Little Willie John,R&B
Anniversary Of Love,The Caslons,Pop
"Signed, Sealed And Delivered",Rusty Draper,
Girl In My Dreams,The Capris,
Dear Mr. D.J. Play It Again,Tina Robin,
I Love You Yes I Do,Bull Moose Jackson,Rock
Panic,Otis Williams,
I'm Gonna Knock On Your Door,Eddie Hodges,Pop
Pretty Little Angel Eyes,Curtis Lee,Pop
"Baby, You're Right",James Brown,R&B
Now And Forever,Bert Kaempfert,Pop
"Starlight, Starbright",Linda Scott,Pop
I Don't Want To Take A Chance,Mary Wells,
Lonely Street,Clarence Henry,R&B
I'm A Telling You,Jerry Butler,R&B
Romeo,Janie Grant,
Donald Where's Your Troosers?,Andy Stewart,
Starlight,The Preludes Five,Pop
 Silver City,The Ventures,
"Well-A, Well-A",Shirley,Classical
I Can't Take It,Mary Ann Fisher,
Pitter-Patter,The Four Sportsmen,
Dum Dum,Brenda Lee,Pop
Together,Connie Francis,Pop
Back Beat No. 1,The Rondels,
Princess,Frank Gari,Rock
San-Ho-Zay,Freddy King,Rock
Nothing But Good,Hank Ballard,Rock
"Big River, Big Man",Claude King,Country
You're The Reason,Joe South,Country
Right Or Wrong,Wanda Jackson,Country
Never On Sunday,The Chordettes,Pop
One Summer Night,The Diamonds,Rock
I'll Be There,Damita Jo,Oldschool R&B
Hats Off To Larry,Del Shannon,Country
Hully Gully Again,Little Caesar,
A Thing Of The Past,The Shirelles,Pop
Teardrops In My Heart,Joe Barry,
My Kind Of Girl,Matt Monro,Pop
Quarter To Three,U.S. Bonds,Pop
Black Land Farmer,Wink Martindale,
My Heart's On Fire,Billy Bland,
The Boll Weevil Song,Brook Benton,Classical
Don't Forget I Love You,The Butanes,
Quite A Party,The Fireballs,Rock
Runaround,The Regents,Pop
Cupid,Sam Cooke,R&B
Please Stay,The Drifters,
San Antonio Rose,Floyd Cramer,Country
A Tear,Gene McDaniels,Pop
I Never Knew,Clyde McPhatter,Rock
The Charleston,Ernie Fields,Alternative
Tears On My Pillow,The McGuire Sisters,Pop
Time Was,The Flamingos,R&B
What A Sweet Thing That Was,The Shirelles,Pop
Peanuts,Rick,
Mr. Happiness,Johnny Maestro,
Girls Girls Girls,The Coasters,R&B
Yellow Bird,Arthur Lyman Group,Rock
Sacred,The Castells,
That's What Girls Are Made For,The Spinners,R&B
Raindrops,Dee Clark,
Mighty Good Lovin',The Miracles,Pop
"No, No, No",The Chanters,Reggae
The Fish,Bobby Rydell,
The Guns Of Navarone,Joe Reisman Orch.,
"Run, Run, Run",Ronny Douglas,Pop
My Claire De Lune,Steve Lawrence,
If,The Paragons,Reggae
Here In My Heart,Al Martino,Pop
Dedicated,The 3 Friends,
In Time,Steve Lawrence,Pop
The Switch-A-Roo,Hank Ballard,Rock
Moody River,Pat Boone,Pop
Every Beat Of My Heart,Pips,R&B
Travelin' Man,Ricky Nelson,Pop
Better Tell Him No,The Starlets,
Hello Mary Lou,Ricky Nelson,Pop
Should I,The String-A-Longs,Rock
You Can't Sit Down Part 2,Philip Upchurch Combo,
Ready For Your Love,Shep,Soul & Funk
Heart And Soul,Jan,Films/Games
The Girl's A Devil,The Dukays,
What Would You Do?,Jim Reeves,Country
Take A Fool's Advice,Nat King Cole,Pop
Lovedrops,Mickey,
The Bells Are Ringing,The Van Dykes,Pop
Running Scared,Roy Orbison,Rock
Tell Me Why,The Belmonts,R&B
I'm Comin' On On Back To You,Jackie Wilson,
Bobby,Neil Scott,
You'll Answer To Me,Patti Page,Pop
Dance On Little Girl,Paul Anka,Pop
My Memories Of You,Donnie,Rock
La Dolce Vita,Ray Ellis,
Black Land Farmer,Frankie Miller,Country
Now You Know,Little Willie John,Rock
All I Have To Do Is Dream,The Everly Brothers,Pop
Those Oldies But Goodies,Little Caesar,R&B
The Writing On The Wall,Adam Wade,Pop
Heart And Soul,The Cleftones,
Tonight,The Velvets,R&B
Three Hearts In A Tangle,Roy Drusky,Country
Rainin' In My Heart,Slim Harpo,Rock
The Graduation Song... Pomp And Circumstance,Adrian Kimberly,
Too Many Rules,Connie Francis,Pop
Tender Years,George Jones,Country
Granada,Frank Sinatra,Jazz
It Keeps Rainin',Fats Domino,Rock
Ole Buttermilk Sky,Bill Black's Combo,R&B
Drivin' Home,Duane Eddy,Rock
Te-Ta-Te-Ta-Ta,Ernie K-Doe,
You Always Hurt The One You Love,Clarence Henry,Jazz
Nature Boy,Bobby Darin,
Hello Walls,Faron Young,Country
Mom And Dad's Waltz,Patti Page,Pop
Watch Your Step,Bobby Parker,
Never On Sunday,Don Costa,
Barbara-Ann,The Regents,Pop
Eventually,Brenda Lee,
Joanie,Frankie Calen,
I've Got News For You,Ray Charles,R&B
Fool That I Am,Etta James,Jazz
Wishin' On A Rainbow,Phill Wilson,Pop
Peanut Butter,The Marathons,Rock
Jura,Les Paul,Pop
Rama Lama Ding Dong,The Edsels,
Yellow Bird,Lawrence Welk,Jazz
Dream,Etta James,Jazz
Little Egypt,The Coasters,R&B
Blue Tomorrow,Billy Vaughn,
Point Of No Return,Adam Wade,
I Feel So Bad,Elvis Presley,Pop
Boogie Woogie,B. Bumble,Rock
I'm A Fool To Care,Joe Barry,Pop
Temptation,The Everly Brothers,Pop
Wild In The Country,Elvis Presley,Pop
I Don't Mind,James Brown,R&B
Count Every Star,Donnie,R&B
Tragedy,The Fleetwoods,Pop
A Scottish Soldier,Andy Stewart,
Hold Back The Tears,The Delacardos,
Daydreams,Johnny Crawford,
" ""Goodbye Again""",Ferrante,Salsa
I'll Never Be Free,Kay Starr,Country
Broken Hearted,The Miracles,R&B
Daddy's Home,Shep,
A Hundred Pounds Of Clay,Gene McDaniels,Pop
Mother-In-Law,Ernie K-Doe,R&B
Little Devil,Neil Sedaka,Pop
Mama Said,The Shirelles,Pop
Runaway,Del Shannon,Pop
Stick With Me Baby,The Everly Brothers,Pop
Girl Of My Best Friend,Ral Donner,Rock
Lullaby Of Love,Frank Gari,Rock
Every Beat Of My Heart,Gladys Knight,R&B
The Bilbao Song,Andy Williams,
The Lonely Crowd,Teddy Vann,
I'm Gonna Move To The Outskirts Of Town,Ray Charles,Jazz
Sad Eyes,The Echoes,Pop
Jimmy Martinez,Marty Robbins,
Nobody Cares,Jeanette (Baby) Washington,
Anna,Jorgen Ingmann,Alternative
Breakin' In A Brand New Broken Heart,Connie Francis,
Triangle,Janie Grant,Alternative
What A Surprise,Johnny Maestro The Voice Of The Crests,
Halfway To Paradise,Tony Orlando,Pop
Exodus,Eddie Harris,Jazz
Portrait Of My Love,Steve Lawrence,
The Wayward Wind,Gogi Grant,Jazz
That Old Black Magic,Bobby Rydell,Pop
How Many Tears,Bobby Vee,Rock
Buzz Buzz A-Diddle-It,Freddy Cannon,Rock
The Float,Hank Ballard,Rock
Dooley,The Olympics,
I've Told Every Little Star,Linda Scott,Pop
You Can Depend On Me,Brenda Lee,Country
A Love Of My Own,Carla Thomas,Pop
Take Good Care Of Her,Adam Wade,
Just For Old Time's Sake,The McGuire Sisters,
Big Big World,Johnny Burnette,
Big Boss Man,Jimmy Reed,Rock
Lonely Life,Jackie Wilson,
Milord,Teresa Brewer,Pop
Summertime,The Marcels,
Miss Fine,The New Yorkers,
Lonesome Whistle Blues,Freddy King,Rock
 Spring Fever,Little Willie John,
Ring Of Fire,Duane Eddy,
Tonight I Fell In Love,The Tokens,Pop
Blue Moon,The Marcels,
Bonanza,Al Caiola,Jazz
But I Do,Clarence Henry,Rock
Glory Of Love,The Roommates,Pop
That's The Way With Love,Piero Soffici,
 Mess Around,Chubby Checker,R&B
In My Heart,The Timetones,R&B
Who Else But You,Frankie Avalon,
You'd Better Come Home,Russell Byrd,
A Little Feeling,Jack Scott,
Ronnie,Marcy Joe,
Son-In-Law,Louise Brown,Rock
Can't Help Lovin' That Girl Of Mine,The Excels,
Flaming Star,Elvis Presley,Pop
Some Kind Of Wonderful,The Drifters,
One Mint Julep,Ray Charles,R&B
Bumble Boogie,B. Bumble,Rock
Funny,Maxine Brown,Pop
On The Rebound,Floyd Cramer,Rock
The Touchables In Brooklyn,Dickie Goodman,Films/Games
Son-In-Law,The Blossoms,
Brother-In-Law,Paul Peek,Rock
Driving Wheel,Junior Parker,
Here's My Confession,Wyatt (Earp) McPherson,
Baby Blue,The Echoes,Pop
 In Real Life,Chuck Jackson,
The Continental Walk,Hank Ballard,Pop
"Tonight My Love, Tonight",Paul Anka,Pop
Asia Minor,Kokomo,Rock
Be My Boy,Paris Sisters,Pop
"Good, Good Lovin'",Chubby Checker,Pop
What'd I Say,Jerry Lee Lewis,
Underwater,The Frogmen,Pop
Lullaby Of The Leaves,The Ventures,Pop
Saved,LaVern Baker,R&B
I Can't Do It By Myself,Anita Bryant,Jazz
I'm In The Mood For Love,The Chimes,
Our Love Is Here To Stay,Dinah Washington,Jazz
A Cross Stands Alone,Jimmy Witter,
Pick Me Up On Your Way Down,Pat Zill,
For Your Love,The Wanderers,
Apache,Jorgen Ingmann,Pop
Please Love Me Forever,Cathy Jean,Pop
Foolin' Around,Kay Starr,
African Waltz,Cannonball Adderley Orchestra,
Shy Away,Jerry Fuller,
Kissin Game,Dion,Rock
In Between Tears,Lenny Miles,R&B
You're Gonna Need Magic,Roy Hamilton,
What Will I Tell My Heart,The Harptones,R&B
 Ein Schiff Wird Kommen,Lale Anderson,
Frogg,The Brothers Four,Pop
Dedicated To The One I Love,The Shirelles,Rock
Surrender,Elvis Presley,Pop
Trust In Me,Etta James,Rock
Pony Time,Chubby Checker,R&B
Don't Worry,Marty Robbins,Country
Find Another Girl,Jerry Butler,R&B
Tenderly,Bert Kaempfert,Pop
Sleepy-Eyed John,Johnny Horton,Country
A Dollar Down,The Limeliters,
Hide Away,Freddy King,Rock
Brass Buttons,The String-A-Longs,Rock
This World We Love In,Mina,Pop
Life's A Holiday,Jerry Wallace,
Walk Right Back,The Everly Brothers,Pop
Please Tell Me Why,Jackie Wilson,
Think Twice,Brook Benton,R&B
 One Eyed Jacks,Ferrante,Jazz
"Like, Long Hair",Paul Revere,
Shu Rah,Fats Domino,Rock
 My Three Sons,Lawrence Welk,
Gee Whiz,Carla Thomas,R&B
Theme From Dixie,Duane Eddy,
Once Upon A Time,Rochell,Jazz
"Ain't It, Baby",The Miracles,
The Charanga,Merv Griffin,
Where The Boys Are,Connie Francis,Pop
Wheels,The String-A-Longs,Alternative
Fell In Love On Monday,Fats Domino,Rock
Happy Birthday Blues,Kathy Young,
Trees,The Platters,R&B
To Be Loved,The Pentagons,
That's It - I Quit - I'm Movin' On,Sam Cooke,R&B
Model Girl,Johnny Maestro,
The Next Kiss,Conway Twitty,
The Continental Walk,The Rollers,
The Mess Around,Bobby Freeman,
Hop Scotch,Santo,
I'm A Fool To Care,Oscar Black,
"Won'cha Come Home, Bill Bailey",Della Reese,Jazz
Ebony Eyes,The Everly Brothers,Pop
Ginnie Bell,Paul Dino,
Bye Bye Baby,Mary Wells,R&B
Spanish Harlem,Ben E. King,R&B
Bewildered,James Brown,R&B
Merry-Go-Round,Marv Johnson,
The Second Time Around,Frank Sinatra,Pop
Seventeen,Frankie Ford,
Come Along,Maurice Williams,R&B
I'll Just Have A Cup Of Coffee,Claude Gray,Country
The Very Thought Of You,Little Willie John,
La Pachanga,Audrey Arno,Pop
California Sun,Joe Jones,
Ling-Ting-Tong,Buddy Knox,Rock
Come On Over,The Strollers,
Welcome Home,Sammy Kaye,
Your One And Only Love,Jackie Wilson,Rock
Ground Hog,The Browns,Country
Where I Fell In Love,The Capris,
Little Pedro,The Olympics,Pop
Lazy River,Bobby Darin,
Baby Sittin' Boogie,Buzz Clifford,Latin Music
The Watusi,The Vibrations,Pop
